time [s/256],breathing_rate [rpm](/api/datatype/33/),minute_ventilation [mL/min](/api/datatype/36/),sleep_position [NA](/api/datatype/270/),activity [g](/api/datatype/49/),heart_rate [bpm](/api/datatype/19/),cadence [spm](/api/datatype/53/)
388980401819,9,14010.4,,0.01953125,114,0
388980402075,9,14010.4,,0.01953125,114,0
388980402331,8,14010.4,,0.078125,113,0
388980402587,8,14010.4,,0.046875,112,0
388980402843,8,14010.4,,0.02734375,112,0
388980403099,9,14010.4,,0.10546875,111,0
388980403355,9,14010.4,,0.0625,111,0
388980403611,9,14010.4,,0.03125,111,0
388980403867,8,14010.4,,0.03125,111,0
388980404123,8,14010.4,,0.0234375,111,0
388980404379,8,14010.4,,0.0234375,110,0
388980404635,8,14010.4,,0.03515625,109,0
388980404891,8,14010.4,,0.01953125,109,0
388980405147,8,11473.92,,0.01953125,109,0
388980405403,8,11473.92,,0.01953125,110,0
388980405659,8,11473.92,,0.0390625,110,0
388980405915,7,11473.92,,0.0546875,111,0
388980406171,7,11473.92,,0.03515625,111,0
388980406427,8,12629.279999999999,,0.03125,110,0
388980406683,8,12629.279999999999,,0.0234375,109,0
388980406939,8,12629.279999999999,,0.01953125,108,0
388980407195,8,12629.279999999999,,0.015625,109,0
388980407451,8,12629.279999999999,,0.015625,110,0
388980407707,8,12629.279999999999,,0.01953125,110,0
388980407963,8,12629.279999999999,,0.01953125,111,0
388980408219,8,12629.279999999999,,0.03515625,111,0
388980408475,8,12363.68,,0.06640625,111,0
388980408731,8,12363.68,,0.01953125,109,0
388980408987,8,12363.68,,0.0546875,109,0
388980409243,8,12363.68,,0.05859375,108,0
388980409499,8,12363.68,,0.03125,108,0
388980409755,8,12363.68,,0.02734375,108,0
388980410011,8,12363.68,,0.05078125,108,0
388980410267,8,12363.68,,0.078125,108,0
388980410523,8,12363.68,,0.03515625,107,0
388980410779,8,11885.599999999999,,0.0390625,105,0
388980411035,7,11885.599999999999,,0.0390625,104,0
388980411291,7,11885.599999999999,,0.0234375,104,0
388980411547,7,11885.599999999999,,0.02734375,105,0
388980411803,7,11885.599999999999,,0.015625,106,0
388980412059,7,11885.599999999999,,0.015625,106,0
388980412315,7,11885.599999999999,,0.015625,107,0
388980412571,7,11885.599999999999,,0.0,108,0
388980412827,7,11885.599999999999,,0.02734375,110,0
388980413083,7,11885.599999999999,,0.0390625,112,0
388980413339,7,11885.599999999999,,0.09765625,115,0
388980413595,7,11885.599999999999,,0.04296875,118,0
388980413851,7,11885.599999999999,,0.09375,120,0
388980414107,7,11885.599999999999,,0.05078125,120,0
388980414363,7,11885.599999999999,,0.140625,120,0
388980414619,7,11885.599999999999,,0.0234375,120,0
388980414875,7,11885.599999999999,,0.015625,119,0
388980415131,7,9999.8400000000001,,0.05859375,118,0
388980415387,6,9999.8400000000001,,0.08984375,117,0
388980415643,6,9999.8400000000001,,0.046875,117,0
388980415899,6,9999.8400000000001,,0.01953125,117,0
388980416155,6,9999.8400000000001,,0.04296875,117,0
388980416411,6,9999.8400000000001,,0.04296875,117,0
388980416667,6,9667.8400000000001,,0.02734375,115,0
388980416923,6,9667.8400000000001,,0.01953125,115,0
388980417179,6,9667.8400000000001,,0.02734375,113,0
388980417435,6,9667.8400000000001,,0.05859375,112,0
388980417691,6,9667.8400000000001,,0.10546875,111,0
388980417947,6,9667.8400000000001,,0.0234375,110,0
388980418203,6,9667.8400000000001,,0.02734375,109,0
388980418459,6,9667.8400000000001,,0.01953125,107,0
388980418715,6,8685.119999999999,,0.03515625,107,0
388980418971,6,8685.119999999999,,0.07421875,109,0
388980419227,6,8685.119999999999,,0.05078125,111,0
388980419483,6,8685.119999999999,,0.02734375,113,0
388980419739,6,8685.119999999999,,0.0546875,113,0
388980419995,6,8685.119999999999,,0.06640625,113,0
388980420251,6,8685.119999999999,,0.03125,113,0
388980420507,6,8685.119999999999,,0.03125,113,0
388980420763,6,9574.8799999999992,,0.07421875,113,0
388980421019,7,9574.8799999999992,,0.12109375,113,0
388980421275,7,9574.8799999999992,,0.09375,114,0
388980421531,7,9574.8799999999992,,0.02734375,114,0
388980421787,7,9574.8799999999992,,0.06640625,114,0
388980422043,7,9070.2399999999998,,0.03515625,114,0
388980422299,7,9070.2399999999998,,0.02734375,114,0
388980422555,7,9070.2399999999998,,0.04296875,114,0
388980422811,7,8910.8799999999992,,0.05859375,113,0
388980423067,7,8910.8799999999992,,0.06640625,113,0
388980423323,7,8910.8799999999992,,0.02734375,114,0
388980423579,7,8910.8799999999992,,0.01953125,114,0
388980423835,7,8910.8799999999992,,0.015625,114,0
388980424091,7,8910.8799999999992,,0.015625,113,0
388980424347,7,8910.8799999999992,,0.015625,112,0
388980424603,7,8910.8799999999992,,0.015625,110,0
388980424859,7,8910.8799999999992,,0.0,109,0
388980425115,7,8910.8799999999992,,0.0234375,108,0
388980425371,7,8910.8799999999992,,0.046875,107,0
388980425627,7,8910.8799999999992,,0.04296875,106,0
388980425883,7,8910.8799999999992,,0.03125,106,0
388980426139,7,8910.8799999999992,,0.0546875,106,0
388980426395,7,8910.8799999999992,,0.07421875,108,0
388980426651,7,8910.8799999999992,,0.04296875,110,0
388980426907,7,8525.7600000000002,,0.05859375,112,0
388980427163,7,8525.7600000000002,,0.04296875,114,0
388980427419,7,8525.7600000000002,,0.046875,116,0
388980427675,7,10185.76,,0.0234375,117,0
388980427931,8,10185.76,,0.01953125,118,0
388980428187,8,10185.76,,0.0234375,118,0
388980428443,9,10185.76,,0.01953125,118,0
388980428699,9,10597.439999999999,,0.015625,118,0
388980428955,9,10597.439999999999,,0.01953125,118,0
388980429211,9,10597.439999999999,,0.01953125,118,0
388980429467,9,10597.439999999999,,0.01953125,118,0
388980429723,9,10597.439999999999,,0.03125,118,0
388980429979,9,10597.439999999999,,0.0390625,117,0
388980430235,9,10942.719999999999,,0.01953125,117,0
388980430491,9,10942.719999999999,,0.0234375,116,0
388980430747,9,10942.719999999999,,0.02734375,116,0
388980431003,9,10942.719999999999,,0.03515625,116,0
388980431259,9,10942.719999999999,,0.02734375,115,0
388980431515,9,10942.719999999999,,0.015625,115,0
388980431771,9,10942.719999999999,,0.0234375,116,0
388980432027,9,12363.68,,0.01953125,116,0
388980432283,9,12363.68,,0.03125,116,0
388980432539,9,12363.68,,0.03125,116,0
388980432795,10,12363.68,,0.015625,116,0
388980433051,10,12363.68,,0.12890625,116,0
388980433307,10,12363.68,,0.09765625,116,0
388980433563,9,12363.68,,0.03515625,115,0
388980433819,9,12363.68,,0.02734375,114,0
388980434075,9,12363.68,,0.0390625,113,0
388980434331,9,12496.48,,0.015625,112,0
388980434587,9,12496.48,,0.03515625,112,0
388980434843,9,12496.48,,0.02734375,112,0
388980435099,9,12496.48,,0.0390625,112,0
388980435355,9,12496.48,,0.0703125,112,0
388980435611,9,12496.48,,0.0703125,112,0
388980435867,9,12496.48,,0.0390625,114,0
388980436123,9,12496.48,,0.05859375,116,0
388980436379,9,11314.559999999999,,0.0703125,118,0
388980436635,8,11314.559999999999,,0.05859375,120,0
388980436891,8,11314.559999999999,,0.01953125,121,0
388980437147,8,11314.559999999999,,0.03125,122,0
388980437403,8,11314.559999999999,,0.07421875,122,0
388980437659,8,11314.559999999999,,0.08203125,122,0
388980437915,8,11314.559999999999,,0.0390625,122,0
388980438171,8,11314.559999999999,,0.05078125,121,0
388980438427,8,12695.68,,0.02734375,120,0
388980438683,9,12695.68,,0.02734375,119,0
388980438939,9,12695.68,,0.03515625,118,0
388980439195,9,12695.68,,0.015625,117,0
388980439451,9,12695.68,,0.01953125,117,0
388980439707,9,12111.359999999999,,0.046875,116,0
388980439963,9,12111.359999999999,,0.03515625,116,0
388980440219,9,12111.359999999999,,0.03515625,115,0
388980440475,9,12111.359999999999,,0.046875,114,0
388980440731,9,12111.359999999999,,0.03125,114,0
388980440987,9,12111.359999999999,,0.01953125,112,0
388980441243,9,11500.48,,0.015625,111,0
388980441499,9,11500.48,,0.015625,111,0
388980441755,9,11500.48,,0.01953125,111,0
388980442011,8,11500.48,,0.02734375,111,0
388980442267,8,11500.48,,0.0234375,111,0
388980442523,8,12071.519999999999,,0.0234375,111,0
388980442779,9,12071.519999999999,,0.01953125,111,0
388980443035,9,12071.519999999999,,0.046875,112,0
388980443291,9,12071.519999999999,,0.02734375,114,0
388980443547,8,12071.519999999999,,0.0234375,115,0
388980443803,8,12071.519999999999,,0.0234375,115,0
388980444059,8,12071.519999999999,,0.1171875,115,0
388980444315,8,12071.519999999999,,0.03515625,115,0
388980444571,8,12071.519999999999,,0.04296875,116,0
388980444827,8,12071.519999999999,,0.03125,116,0
388980445083,8,10013.119999999999,,0.03125,117,0
388980445339,8,10013.119999999999,,0.03125,116,0
388980445595,8,10013.119999999999,,0.04296875,116,0
388980445851,8,10013.119999999999,,0.03125,116,0
388980446107,8,10013.119999999999,,0.0703125,115,0
388980446363,8,10013.119999999999,,0.09765625,115,0
388980446619,8,10624.0,,0.11328125,114,0
388980446875,8,10624.0,,0.02734375,113,0
388980447131,8,10624.0,,0.0625,114,0
388980447387,9,10624.0,,0.0546875,114,0
388980447643,9,10624.0,,0.04296875,116,0
388980447899,9,10624.0,,0.03125,116,0
388980448155,8,10624.0,,0.1171875,117,0
388980448411,8,10624.0,,0.06640625,119,0
388980448667,8,10624.0,,0.0390625,119,0
388980448923,9,10624.0,,0.03125,119,0
388980449179,9,10624.0,,0.03515625,118,0
388980449435,8,9349.119999999999,,0.0390625,117,0
388980449691,8,9349.119999999999,,0.03515625,116,0
388980449947,8,9349.119999999999,,0.03125,115,0
388980450203,8,9349.119999999999,,0.03515625,114,0
388980450459,8,9349.119999999999,,0.04296875,113,0
388980450715,8,9349.119999999999,,0.03515625,113,0
388980450971,8,9588.1599999999999,,0.0234375,113,0
388980451227,8,9588.1599999999999,,0.02734375,113,0
388980451483,8,9588.1599999999999,,0.03125,114,0
388980451739,9,9588.1599999999999,,0.0703125,115,0
388980451995,9,10292.0,,0.02734375,115,0
388980452251,9,10292.0,,0.0390625,114,0
388980452507,9,10292.0,,0.03125,114,0
388980452763,9,10292.0,,0.0390625,114,0
388980453019,9,10292.0,,0.05078125,114,0
388980453275,9,10292.0,,0.05859375,114,0
388980453531,9,10278.719999999999,,0.0703125,113,0
388980453787,9,10278.719999999999,,0.06640625,114,0
388980454043,9,10278.719999999999,,0.0390625,114,0
388980454299,8,10278.719999999999,,0.0234375,115,0
388980454555,9,10172.48,,0.03515625,115,0
388980454811,9,10172.48,,0.0390625,114,0
388980455067,9,10172.48,,0.0234375,114,0
388980455323,9,10172.48,,0.03125,114,0
388980455579,9,12244.16,,0.0234375,113,0
388980455835,10,12244.16,,0.0546875,113,0
388980456091,10,12244.16,,0.046875,112,0
388980456347,10,12244.16,,0.0390625,112,0
388980456603,10,12244.16,,0.046875,113,0
388980456859,10,12244.16,,0.0546875,114,0
388980457115,10,12244.16,,0.02734375,115,0
388980457371,10,12244.16,,0.01953125,114,0
388980457627,10,12244.16,,0.02734375,114,0
388980457883,10,12244.16,,0.0234375,114,0
388980458139,10,12244.16,,0.01953125,114,0
388980458395,10,12244.16,,0.0703125,114,0
388980458651,10,9734.2399999999998,,0.046875,113,0
388980458907,9,9734.2399999999998,,0.08203125,112,0
388980459163,9,9734.2399999999998,,0.03515625,112,0
388980459419,9,11859.039999999999,,0.04296875,111,0
388980459675,10,11859.039999999999,,0.015625,110,0
388980459931,11,12230.879999999999,,0.0390625,108,0
388980460187,11,12230.879999999999,,0.01953125,107,0
388980460443,12,12230.879999999999,,0.0,108,0
388980460699,12,12230.879999999999,,0.015625,109,0
388980460955,12,12230.879999999999,,0.02734375,110,0
388980461211,12,11633.279999999999,,0.03125,109,0
388980461467,12,11633.279999999999,,0.0234375,108,0
388980461723,12,11633.279999999999,,0.015625,108,0
388980461979,11,11633.279999999999,,0.0234375,108,0
388980462235,11,11633.279999999999,,0.015625,109,0
388980462491,11,11633.279999999999,,0.0234375,109,0
388980462747,12,11633.279999999999,,0.1015625,110,0
388980463003,11,10796.639999999999,,0.015625,110,0
388980463259,11,10796.639999999999,,0.015625,111,0
388980463515,11,10796.639999999999,,0.015625,111,0
388980463771,11,10796.639999999999,,0.015625,111,0
388980464027,11,13359.679999999998,,0.015625,111,0
388980464283,11,13359.679999999998,,0.01953125,111,0
388980464539,11,13359.679999999998,,0.02734375,109,0
388980464795,11,13359.679999999998,,0.03515625,108,0
388980465051,11,13359.679999999998,,0.015625,107,0
388980465307,11,13359.679999999998,,0.01953125,107,0
388980465563,11,13359.679999999998,,0.02734375,107,0
388980465819,11,13359.679999999998,,0.015625,106,0
388980466075,11,13359.679999999998,,0.015625,106,0
388980466331,11,13359.679999999998,,0.015625,105,0
388980466587,11,13359.679999999998,,0.06640625,105,0
388980466843,11,13359.679999999998,,0.10546875,106,0
388980467099,11,11434.08,,0.0390625,106,0
388980467355,10,11434.08,,0.09375,107,0
388980467611,9,11434.08,,0.19921875,107,0
388980467867,10,13147.199999999999,,0.22265625,109,0
388980468123,11,13147.199999999999,,0.15625,110,0
388980468379,11,13147.199999999999,,0.15234375,112,0
388980468635,12,13147.199999999999,,0.078125,114,0
388980468891,12,13147.199999999999,,0.078125,116,0
388980469147,12,13147.199999999999,,0.07421875,119,0
388980469403,11,13147.199999999999,,0.03125,123,0
388980469659,11,12058.24,,0.1640625,126,0
388980469915,11,12058.24,,0.0625,128,0
388980470171,10,12058.24,,0.05859375,129,0
388980470427,10,12058.24,,0.140625,130,0
388980470683,10,12058.24,,0.05078125,129,0
388980470939,10,12058.24,,0.0859375,128,0
388980471195,10,12058.24,,0.05859375,127,0
388980471451,10,12058.24,,0.03125,125,0
388980471707,10,12058.24,,0.04296875,123,0
388980471963,10,12058.24,,0.02734375,120,0
388980472219,10,12058.24,,0.03125,119,0
388980472475,10,12058.24,,0.03125,117,0
388980472731,10,9813.9200000000001,,0.05078125,117,0
388980472987,9,9813.9200000000001,,0.0703125,117,0
388980473243,8,9813.9200000000001,,0.0625,117,0
388980473499,8,9813.9200000000001,,0.0625,116,0
388980473755,8,9813.9200000000001,,0.0390625,116,0
388980474011,8,10557.6,,0.09375,117,0
388980474267,8,10557.6,,0.09375,118,0
388980474523,8,10557.6,,0.03515625,119,0
388980474779,8,10557.6,,0.02734375,120,0
388980475035,8,10557.6,,0.0390625,121,0
388980475291,8,11367.68,,0.0234375,119,0
388980475547,8,11367.68,,0.015625,118,0
388980475803,8,11367.68,,0.015625,117,0
388980476059,9,11367.68,,0.015625,115,0
388980476315,9,11367.68,,0.015625,115,0
388980476571,9,11367.68,,0.015625,114,0
388980476827,8,8764.7999999999993,,0.0625,113,0
388980477083,8,8764.7999999999993,,0.140625,113,0
388980477339,8,8764.7999999999993,,0.19921875,110,0
388980477595,8,8764.7999999999993,5.0,0.26171875,109,0
388980477851,8,8764.7999999999993,,0.0234375,109,0
388980478107,8,8764.7999999999993,,0.0546875,109,0
388980478363,8,8764.7999999999993,,0.015625,109,0
388980478619,8,8764.7999999999993,,0.01953125,109,0
388980478875,8,10052.959999999999,,0.015625,107,0
388980479131,9,10052.959999999999,,0.015625,105,0
388980479387,9,10052.959999999999,,0.015625,104,0
388980479643,9,10052.959999999999,,0.015625,103,0
388980479899,9,9628.0,,0.0,102,0
388980480155,9,9628.0,,0.0234375,101,0
388980480411,9,9628.0,,0.22265625,100,0
388980480667,9,9853.7600000000002,2.0,0.18359375,99,0
388980480923,9,9853.7600000000002,,0.04296875,100,0
388980481179,10,9853.7600000000002,,0.03125,102,0
388980481435,10,9853.7600000000002,,0.08984375,106,0
388980481691,10,9853.7600000000002,,0.03515625,109,0
388980481947,10,9853.7600000000002,,0.0234375,112,0
